# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Mar 06 09:51:45 PST 2023 [seed=666]
# -seed 666 -overwrite /home/andrew/expmDerivative/code/covid10Mar_285plusNYC.noRandomnoHMC.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	sampleLoc.clock.rate	glmCoefficients1	glmCoefficients2	glmCoefficients3	c_allTransitions[1]
62000	-646.1709041765866	-4.923950439024672	-641.246953737562	0.31901086269083007	2019.8941038914074	22.84641495005166	3.737108379117935	0.03598314507150505	0.7557951141539515	0.3592009751355449	106.0
62100	-647.5305110080778	-4.935975968948264	-642.5945350391296	0.31901086269083007	2019.8941038914074	22.84641495005166	4.497608831955646	0.021609841252519288	0.8276169883138224	0.3351622840515912	109.0
62200	-649.6713359828096	-4.925425657983609	-644.745910324826	0.31901086269083007	2019.8941038914074	22.84641495005166	4.6157899269332034	0.12642613870696812	0.8347085630707415	0.025023582998051245	110.0
62300	-646.7383979570919	-4.941308241145655	-641.7970897159463	0.31901086269083007	2019.8941038914074	22.84641495005166	3.694261458705113	0.06180740706654922	0.8200395618491317	0.40512190788501945	110.0
62400	-649.0547382781472	-4.891216316267221	-644.16352196188	0.31901086269083007	2019.8941038914074	22.84641495005166	4.399957885117875	0.12379522195391279	0.643952967226445	-0.09834998123322536	108.0
62500	-647.8964769349899	-4.887176996025007	-643.0092999389649	0.31901086269083007	2019.8941038914074	22.84641495005166	5.261037391740309	0.06287416179834143	0.6350841019771333	-0.008594244776074123	111.0
62600	-647.3843238875271	-4.88016856897418	-642.5041553185529	0.31901086269083007	2019.8941038914074	22.84641495005166	4.657527431813396	0.05731419714637238	0.5898581551566437	-0.008594244776074123	107.0
62700	-646.3287542763488	-4.91997063771467	-641.4087836386342	0.31901086269083007	2019.8941038914074	22.84641495005166	3.9599177610079916	0.029609241297362345	0.7339989893242818	0.36066154198536005	101.0
62800	-651.7361578271355	-4.909833549685012	-646.8263242774505	0.31901086269083007	2019.8941038914074	22.84641495005166	4.8478769466657745	-0.03595619236355626	0.7650736808096208	0.04450485695284792	110.0
62900	-647.4643908172508	-4.934796161550007	-642.5295946557007	0.31901086269083007	2019.8941038914074	22.84641495005166	3.857012021200121	-0.016881044602820992	0.804987297217727	0.37419599637146717	106.0
63000	-647.3280105910469	-4.909030811750156	-642.4189797792967	0.31901086269083007	2019.8941038914074	22.84641495005166	4.855664539969709	0.07413155305475845	0.7522551716013716	0.10395207208661883	108.0
63100	-647.7943412904211	-4.923719075722706	-642.8706222146984	0.31901086269083007	2019.8941038914074	22.84641495005166	3.718789346324233	0.07210015275934183	0.8181932520120735	0.15829354302939047	107.0
63200	-648.7340203964881	-4.865998195101273	-643.8680222013868	0.31901086269083007	2019.8941038914074	22.84641495005166	4.156802649708261	0.07210015275934183	0.4695794918284078	0.11056717092159815	104.0
63300	-648.2460754916362	-4.999983371178717	-643.2460921204575	0.31901086269083007	2019.8941038914074	22.84641495005166	2.6794762404860135	-0.012698469785138122	0.8578738297882573	0.7574305777485159	103.0
